salesdate,productid,region,freeship,discount,itemssold,update_time
11/11/2024,104,e,1,6.897,130,11/12/2024
11/11/2024,298,e,1,2.775,92,11/12/2024
11/11/2024,100,d,0,1.905,179,11/12/2024
11/11/2024,114,a,0,9.941,74,11/12/2024
11/11/2024,183,a,1,9.202,44,11/12/2024
11/11/2024,133,e,0,9.147,91,11/12/2024
11/11/2024,164,d,1,5.376,28,11/12/2024
11/11/2024,168,e,0,5.216,40,11/12/2024
11/11/2024,80,a,0,2.503,198,11/12/2024
11/11/2024,144,d,1,3.634,114,11/12/2024
11/11/2024,193,a,1,9.811,138,11/12/2024
11/11/2024,29,a,1,5.643,30,11/12/2024
11/11/2024,185,c,1,7.674,16,11/12/2024
11/11/2024,42,a,1,0.896,189,11/12/2024
11/11/2024,258,a,1,9.823,20,11/12/2024
11/11/2024,279,c,0,2.918,178,11/12/2024
11/11/2024,116,c,1,5.687,149,11/12/2024
11/11/2024,204,b,0,3.37,170,11/12/2024
11/11/2024,228,c,1,1.698,217,11/12/2024
11/11/2024,293,c,0,6.761,98,11/12/2024
11/11/2024,144,a,0,3.083,124,11/12/2024
11/11/2024,209,d,0,2.337,180,11/12/2024
11/11/2024,162,a,0,1.081,162,11/12/2024
11/11/2024,157,e,1,0.564,107,11/12/2024
11/11/2024,284,d,0,1.716,167,11/12/2024
11/11/2024,149,c,1,9.681,171,11/12/2024
11/11/2024,200,d,1,3.475,208,11/12/2024
11/11/2024,71,a,0,8.004,54,11/12/2024
11/11/2024,102,c,0,9.937,14,11/12/2024
11/11/2024,53,a,1,7.768,180,11/12/2024
11/11/2024,78,b,0,9.436,14,11/12/2024
11/11/2024,221,b,1,1.104,179,11/12/2024
11/11/2024,42,e,0,9.735,199,11/12/2024
11/11/2024,139,a,0,3.969,164,11/12/2024
11/11/2024,218,a,0,7.857,199,11/12/2024
11/11/2024,149,e,1,9.125,173,11/12/2024
11/11/2024,272,a,1,8.748,98,11/12/2024
11/11/2024,183,b,1,6.423,171,11/12/2024
11/11/2024,194,d,0,4.634,70,11/12/2024
11/11/2024,97,a,1,6.399,212,11/12/2024
11/11/2024,75,e,0,6.386,67,11/12/2024
11/11/2024,269,a,1,9.776,126,11/12/2024
11/11/2024,226,d,1,3.57,38,11/12/2024
11/11/2024,199,d,0,6.437,186,11/12/2024
11/11/2024,138,c,1,3.469,189,11/12/2024
11/11/2024,232,c,1,6.806,157,11/12/2024
11/11/2024,272,d,0,9.893,58,11/12/2024
11/11/2024,115,a,0,2.027,109,11/12/2024
11/11/2024,85,e,1,0.18,198,11/12/2024
11/11/2024,57,c,1,7.583,191,11/12/2024
11/11/2024,193,c,1,9.536,66,11/12/2024
11/11/2024,267,d,1,2.075,30,11/12/2024
11/11/2024,225,e,0,5.524,124,11/12/2024
11/11/2024,66,c,0,7.185,53,11/12/2024
11/11/2024,195,b,0,2.428,103,11/12/2024
11/11/2024,221,b,0,2.985,170,11/12/2024
11/11/2024,281,e,0,1.382,206,11/12/2024
11/11/2024,280,b,0,7.459,185,11/12/2024
11/11/2024,295,c,1,1.833,157,11/12/2024
11/11/2024,195,a,0,2.787,57,11/12/2024
11/12/2024,254,c,1,7.213,38,11/13/2024
11/12/2024,227,a,0,6.1,133,11/13/2024
11/12/2024,236,e,1,3.467,9,11/13/2024
11/12/2024,106,c,1,4.23,164,11/13/2024
11/12/2024,177,a,0,5.019,176,11/13/2024
11/12/2024,236,c,0,3.816,171,11/13/2024
11/12/2024,214,a,1,5.496,47,11/13/2024
11/12/2024,205,e,0,7.126,36,11/13/2024
11/12/2024,121,d,0,4.716,214,11/13/2024
11/12/2024,231,b,1,6.186,154,11/13/2024
11/12/2024,106,d,0,2.973,23,11/13/2024
11/12/2024,25,d,0,1.245,138,11/13/2024
11/12/2024,68,b,1,4.213,123,11/13/2024
11/12/2024,234,a,0,0.182,194,11/13/2024
11/12/2024,199,d,1,3.805,216,11/13/2024
11/12/2024,256,e,1,7.943,104,11/13/2024
11/12/2024,277,a,1,9.348,3,11/13/2024
11/12/2024,22,a,1,2.42,159,11/13/2024
11/12/2024,266,d,1,7.817,93,11/13/2024
11/12/2024,244,d,0,4.176,121,11/13/2024
11/12/2024,60,c,0,8.537,78,11/13/2024
11/12/2024,273,e,0,4.362,166,11/13/2024
11/12/2024,281,e,1,5.744,66,11/13/2024
11/12/2024,199,c,0,8.488,204,11/13/2024
11/12/2024,131,d,0,9.544,193,11/13/2024
11/12/2024,90,b,1,0.045,88,11/13/2024
11/12/2024,59,a,0,5.056,3,11/13/2024
11/12/2024,135,c,0,3.774,48,11/13/2024
11/12/2024,198,e,1,2.714,1,11/13/2024
11/12/2024,148,c,0,0.488,92,11/13/2024
11/12/2024,137,c,1,9.866,102,11/13/2024
11/12/2024,41,b,0,7.31,126,11/13/2024
11/12/2024,60,a,0,8.974,134,11/13/2024
11/12/2024,68,a,1,0.979,94,11/13/2024
11/12/2024,98,e,1,6.941,118,11/13/2024
11/12/2024,189,a,0,5.009,167,11/13/2024
11/12/2024,210,c,1,9.994,197,11/13/2024
11/12/2024,66,d,0,2.982,194,11/13/2024
11/12/2024,243,e,1,7.639,83,11/13/2024
11/12/2024,85,e,1,8.022,120,11/13/2024
11/12/2024,148,a,1,7.859,38,11/13/2024
11/12/2024,208,c,0,2.867,181,11/13/2024
11/12/2024,195,a,0,2.135,191,11/13/2024
11/12/2024,223,c,0,5.472,137,11/13/2024
11/12/2024,80,c,0,3.895,180,11/13/2024
11/12/2024,296,a,0,8.095,53,11/13/2024
11/13/2024,42,d,0,2.398,199,11/14/2024
11/13/2024,297,d,1,0.275,160,11/14/2024
11/13/2024,226,a,0,5.676,99,11/14/2024
11/13/2024,54,b,0,8.058,210,11/14/2024
11/13/2024,132,b,0,0.45,96,11/14/2024
11/13/2024,166,d,0,3.397,160,11/14/2024
11/13/2024,78,c,0,9.812,193,11/14/2024
11/13/2024,199,b,0,1.057,28,11/14/2024
11/13/2024,105,c,0,1.125,194,11/14/2024
11/13/2024,203,e,0,1.115,212,11/14/2024
11/13/2024,111,e,0,3.456,179,11/14/2024
11/13/2024,125,c,1,2.214,27,11/14/2024
11/13/2024,188,b,0,7.493,99,11/14/2024
11/13/2024,194,a,0,3.753,129,11/14/2024
11/13/2024,22,b,0,9.556,129,11/14/2024
11/13/2024,254,b,0,2.014,25,11/14/2024
11/13/2024,270,d,1,9.881,172,11/14/2024
11/13/2024,45,c,0,3.178,20,11/14/2024
11/13/2024,277,e,1,8.071,42,11/14/2024
11/13/2024,117,b,0,0.608,157,11/14/2024
11/13/2024,212,e,0,2.047,90,11/14/2024
11/13/2024,154,d,0,6.567,89,11/14/2024
11/13/2024,225,c,0,5.768,191,11/14/2024
11/13/2024,262,d,1,1.591,120,11/14/2024
11/13/2024,48,d,1,7.825,124,11/14/2024
11/13/2024,83,b,0,7.389,68,11/14/2024
11/13/2024,279,a,1,3.443,30,11/14/2024
11/13/2024,260,b,0,1.066,56,11/14/2024
11/13/2024,202,c,1,3.675,167,11/14/2024
11/13/2024,119,c,0,1.217,131,11/14/2024
11/13/2024,222,a,1,5.062,102,11/14/2024
11/13/2024,295,a,0,5.935,11,11/14/2024
11/13/2024,122,b,1,2.127,42,11/14/2024
11/13/2024,211,b,1,9.733,179,11/14/2024
11/13/2024,182,d,0,0.952,32,11/14/2024
11/13/2024,102,a,0,4.029,157,11/14/2024
11/13/2024,277,e,0,1.85,34,11/14/2024
11/13/2024,152,a,1,6.719,45,11/14/2024
11/13/2024,22,b,0,1.068,153,11/14/2024
11/13/2024,201,e,0,4.474,86,11/14/2024
11/13/2024,228,c,1,3.445,67,11/14/2024
11/13/2024,47,d,1,3.309,32,11/14/2024
11/13/2024,88,e,1,9.147,110,11/14/2024
11/13/2024,263,e,0,1.56,148,11/14/2024
11/13/2024,186,e,1,5.043,162,11/14/2024
11/13/2024,213,c,0,6.965,148,11/14/2024
11/13/2024,100,d,0,5.287,195,11/14/2024
11/13/2024,57,b,1,5.552,130,11/14/2024
11/13/2024,290,b,0,4.676,57,11/14/2024
11/13/2024,236,c,0,0.268,40,11/14/2024
11/13/2024,277,a,0,1.221,146,11/14/2024
11/13/2024,150,b,0,4.255,10,11/14/2024
11/13/2024,184,b,0,4.014,6,11/14/2024
11/13/2024,56,b,1,7.713,52,11/14/2024
11/13/2024,26,d,0,1.83,15,11/14/2024
11/13/2024,153,d,0,3.642,169,11/14/2024
11/13/2024,291,c,1,4.099,104,11/14/2024
11/13/2024,136,a,1,9.203,218,11/14/2024
11/13/2024,47,c,0,4.421,100,11/14/2024
11/13/2024,200,d,1,0.651,67,11/14/2024
11/13/2024,129,d,0,9.427,93,11/14/2024
11/13/2024,57,c,1,8.832,150,11/14/2024
11/13/2024,141,b,1,1.869,18,11/14/2024
11/13/2024,212,a,0,6.759,72,11/14/2024
11/13/2024,57,c,1,8.532,5,11/14/2024
11/13/2024,222,a,1,9.196,48,11/14/2024
11/13/2024,113,e,0,3.208,172,11/14/2024
11/13/2024,242,c,0,1.205,39,11/14/2024
11/13/2024,218,b,0,1.175,195,11/14/2024
11/13/2024,220,c,1,3.462,198,11/14/2024
11/13/2024,223,e,1,6.991,2,11/14/2024
11/13/2024,252,b,1,7.238,56,11/14/2024
11/13/2024,183,b,0,1.094,111,11/14/2024
11/13/2024,198,c,0,4.524,163,11/14/2024
11/13/2024,121,e,0,0.553,152,11/14/2024
11/13/2024,30,d,1,3.576,37,11/14/2024
11/13/2024,81,a,1,2.039,89,11/14/2024
11/13/2024,62,d,1,1.104,215,11/14/2024
11/13/2024,30,b,1,9.79,177,11/14/2024
11/13/2024,64,d,1,5.084,54,11/14/2024
11/13/2024,225,a,1,2.604,16,11/14/2024
11/13/2024,224,c,1,7.297,66,11/14/2024
11/13/2024,157,d,1,2.908,163,11/14/2024
11/13/2024,30,d,0,0.702,16,11/14/2024
11/13/2024,167,a,1,6.349,146,11/14/2024
11/13/2024,297,c,0,8.499,198,11/14/2024
11/13/2024,271,a,1,9.147,18,11/14/2024
11/13/2024,294,b,0,8.085,61,11/14/2024
11/13/2024,297,c,0,5.505,61,11/14/2024
11/13/2024,141,e,1,5.358,51,11/14/2024
11/13/2024,205,e,1,0.565,155,11/14/2024
11/13/2024,65,a,0,2.694,45,11/14/2024
11/13/2024,199,c,0,3.636,200,11/14/2024
11/13/2024,139,c,0,7.481,104,11/14/2024
11/13/2024,241,c,1,6.149,87,11/14/2024
11/13/2024,41,b,1,6.734,11,11/14/2024
11/13/2024,196,d,1,0.564,140,11/14/2024
11/13/2024,139,b,0,5.474,57,11/14/2024
11/13/2024,209,b,0,1.721,179,11/14/2024
11/13/2024,40,c,1,4.701,33,11/14/2024
11/13/2024,56,d,0,7.948,97,11/14/2024
11/13/2024,42,e,1,6.321,3,11/14/2024
11/13/2024,215,e,0,5.784,149,11/14/2024
11/13/2024,74,b,0,5.399,98,11/14/2024
11/13/2024,141,b,0,8.362,28,11/14/2024
11/13/2024,75,c,1,8.367,128,11/14/2024
11/13/2024,263,d,0,5.415,186,11/14/2024
11/13/2024,181,e,0,2.996,3,11/14/2024
11/13/2024,75,b,1,0.996,74,11/14/2024
11/13/2024,252,a,0,7.177,144,11/14/2024
11/13/2024,287,d,1,6.833,67,11/14/2024
11/13/2024,194,c,0,9.197,56,11/14/2024
11/13/2024,270,b,1,7.922,38,11/14/2024
11/14/2024,283,d,0,8.564,93,11/15/2024
11/14/2024,67,a,0,7.421,9,11/15/2024
11/14/2024,246,d,0,5.421,188,11/15/2024
11/14/2024,186,d,1,8.07,133,11/15/2024
11/14/2024,74,c,0,7.378,181,11/15/2024
11/14/2024,236,a,0,9.849,126,11/15/2024
11/14/2024,161,c,0,0.616,56,11/15/2024
11/14/2024,68,e,0,7.563,194,11/15/2024
11/14/2024,284,e,0,9.692,37,11/15/2024
11/14/2024,204,c,0,5.592,114,11/15/2024
11/14/2024,142,c,1,8.382,187,11/15/2024
11/14/2024,267,b,1,8.768,85,11/15/2024
11/14/2024,109,d,1,4.756,174,11/15/2024
11/14/2024,276,b,1,1.983,95,11/15/2024
11/14/2024,268,d,1,8.894,135,11/15/2024
11/14/2024,144,c,0,3.211,1,11/15/2024
11/14/2024,276,e,0,3.215,7,11/15/2024
11/14/2024,131,e,0,2.126,7,11/15/2024
11/14/2024,34,a,1,4.037,49,11/15/2024
11/14/2024,264,c,1,5.019,96,11/15/2024
11/14/2024,116,e,1,7.596,169,11/15/2024
11/14/2024,125,a,1,7.407,77,11/15/2024
11/14/2024,152,c,0,3.989,139,11/15/2024
11/14/2024,208,a,0,2.773,21,11/15/2024
11/14/2024,253,b,1,7.05,29,11/15/2024
11/14/2024,43,b,0,2.869,22,11/15/2024
11/14/2024,108,d,1,9.665,95,11/15/2024
11/14/2024,86,b,1,1.085,69,11/15/2024
11/14/2024,232,a,1,1.179,94,11/15/2024
11/14/2024,65,d,0,6.849,164,11/15/2024
11/14/2024,248,a,0,5.969,147,11/15/2024
11/14/2024,267,a,1,3.639,70,11/15/2024
11/14/2024,216,a,1,7.172,61,11/15/2024
11/14/2024,289,a,1,1.588,122,11/15/2024
11/14/2024,254,b,1,3.205,61,11/15/2024
11/14/2024,121,e,0,2.238,184,11/15/2024
11/14/2024,211,c,0,6.232,39,11/15/2024
11/14/2024,97,b,0,1.513,197,11/15/2024
11/14/2024,215,b,1,7.252,165,11/15/2024
11/14/2024,29,a,1,5.635,210,11/15/2024
11/14/2024,223,d,1,8.388,11,11/15/2024
11/14/2024,110,c,0,4.929,105,11/15/2024
11/14/2024,246,d,0,0.203,13,11/15/2024
11/14/2024,187,a,0,8.899,93,11/15/2024
11/14/2024,78,d,1,9.971,121,11/15/2024
11/14/2024,207,b,1,6.159,39,11/15/2024
11/14/2024,148,c,0,1.407,82,11/15/2024
11/14/2024,94,e,0,1.712,10,11/15/2024
11/14/2024,237,b,0,2.091,13,11/15/2024
11/14/2024,34,b,0,8.047,45,11/15/2024
11/14/2024,240,a,0,7.962,73,11/15/2024
11/14/2024,265,b,1,5.101,138,11/15/2024
11/14/2024,287,a,1,2.047,48,11/15/2024
11/14/2024,248,b,0,4.189,49,11/15/2024
11/14/2024,27,d,0,1.984,86,11/15/2024
11/14/2024,23,b,1,1.883,157,11/15/2024
11/14/2024,140,a,1,1.745,160,11/15/2024
11/14/2024,150,c,0,1.054,40,11/15/2024
11/14/2024,219,e,0,2.833,145,11/15/2024
11/14/2024,196,b,1,7.086,163,11/15/2024
11/14/2024,81,c,1,4.747,32,11/15/2024
11/14/2024,243,a,1,4.917,81,11/15/2024
11/14/2024,133,d,1,3.893,53,11/15/2024
11/14/2024,122,c,0,7.784,178,11/15/2024
11/14/2024,163,b,0,8.448,8,11/15/2024
11/14/2024,127,d,1,5.364,96,11/15/2024
11/14/2024,296,a,0,9.013,98,11/15/2024
11/14/2024,96,d,0,0.056,147,11/15/2024
11/14/2024,77,b,0,2.055,221,11/15/2024
11/14/2024,282,c,1,9.918,209,11/15/2024
11/14/2024,224,b,0,5.972,75,11/15/2024
11/14/2024,297,c,1,9.814,81,11/15/2024
11/14/2024,177,d,1,6.172,5,11/15/2024
11/14/2024,238,b,1,7.759,125,11/15/2024
11/14/2024,233,a,0,5.049,116,11/15/2024
11/14/2024,218,a,1,7.372,207,11/15/2024
11/14/2024,110,c,1,6.593,191,11/15/2024
11/14/2024,247,d,1,9.742,165,11/15/2024
11/14/2024,241,a,1,5.313,205,11/15/2024
11/14/2024,134,b,1,5.913,206,11/15/2024
11/14/2024,38,e,1,6.359,192,11/15/2024
11/14/2024,179,e,0,4.235,34,11/15/2024
11/14/2024,133,d,1,4.936,8,11/15/2024
11/14/2024,258,b,0,7.846,169,11/15/2024
11/14/2024,37,d,1,0.857,116,11/15/2024
11/14/2024,148,c,0,8.509,105,11/15/2024
11/14/2024,55,c,0,8.9,144,11/15/2024
11/14/2024,152,b,1,9.829,125,11/15/2024
11/14/2024,64,d,0,1.707,193,11/15/2024
11/14/2024,187,d,0,8.452,67,11/15/2024
11/14/2024,220,e,0,1.397,54,11/15/2024
11/14/2024,186,c,1,9.12,116,11/15/2024
11/14/2024,42,a,1,3.063,133,11/15/2024
11/14/2024,123,a,0,0.295,190,11/15/2024
11/14/2024,207,c,0,7.464,15,11/15/2024
11/14/2024,277,b,1,5.698,92,11/15/2024
11/14/2024,128,b,1,3.886,31,11/15/2024
11/14/2024,191,d,1,8.37,77,11/15/2024
11/14/2024,245,d,0,7.613,93,11/15/2024
11/14/2024,269,c,1,0.864,198,11/15/2024
11/14/2024,37,a,1,3.649,92,11/15/2024
11/14/2024,214,b,0,4.659,30,11/15/2024
11/14/2024,252,a,1,0.981,43,11/15/2024
11/14/2024,26,e,0,1.638,44,11/15/2024
11/14/2024,58,c,0,9.006,75,11/15/2024
11/14/2024,29,a,0,3.144,106,11/15/2024
11/14/2024,298,b,0,5.215,193,11/15/2024
11/14/2024,29,b,1,2.798,24,11/15/2024
11/14/2024,250,d,0,8.102,21,11/15/2024
11/14/2024,286,e,1,5.142,77,11/15/2024
11/14/2024,52,a,1,3.546,60,11/15/2024
11/14/2024,130,b,1,0.349,26,11/15/2024
11/14/2024,45,a,1,7.682,34,11/15/2024
11/14/2024,45,d,1,4.494,158,11/15/2024
11/14/2024,196,c,0,2.218,133,11/15/2024
11/14/2024,172,e,0,7.238,116,11/15/2024
11/14/2024,240,d,1,7.476,66,11/15/2024
11/14/2024,246,a,1,0.612,206,11/15/2024
11/14/2024,204,b,0,4.202,25,11/15/2024
11/14/2024,42,e,1,0.448,200,11/15/2024
11/14/2024,238,d,1,9.926,212,11/15/2024
11/14/2024,105,e,1,5.74,16,11/15/2024
11/14/2024,220,b,0,2.693,182,11/15/2024
11/14/2024,67,e,1,1.224,28,11/15/2024
11/14/2024,215,e,1,9.107,27,11/15/2024
11/14/2024,29,d,1,5.156,106,11/15/2024
11/14/2024,217,d,1,2.817,5,11/15/2024
11/14/2024,22,a,1,9.951,26,11/15/2024
11/14/2024,281,e,1,3.502,127,11/15/2024
11/14/2024,125,b,0,2.72,146,11/15/2024
11/14/2024,114,b,0,2.708,218,11/15/2024
11/14/2024,203,d,1,7.048,191,11/15/2024
11/14/2024,83,d,1,9.529,70,11/15/2024
11/14/2024,46,b,1,6.775,62,11/15/2024
11/14/2024,96,e,1,0.614,88,11/15/2024
11/14/2024,40,d,0,9.21,151,11/15/2024
11/14/2024,84,c,1,3.596,140,11/15/2024
11/14/2024,169,b,0,6.503,37,11/15/2024
11/14/2024,290,b,1,8.854,151,11/15/2024
11/14/2024,44,a,0,1.604,42,11/15/2024
11/14/2024,92,e,1,3.835,126,11/15/2024
11/14/2024,225,c,0,7.021,10,11/15/2024
11/14/2024,252,b,1,8.248,189,11/15/2024
11/14/2024,142,d,0,6.706,94,11/15/2024
11/14/2024,247,a,1,3.788,61,11/15/2024
11/14/2024,50,d,1,2.792,202,11/15/2024
11/14/2024,226,b,0,1.941,130,11/15/2024
11/14/2024,195,d,0,5.439,3,11/15/2024
11/14/2024,247,d,1,2.515,24,11/15/2024
11/14/2024,252,b,1,1.071,219,11/15/2024
11/14/2024,207,b,0,3.143,165,11/15/2024
11/14/2024,253,a,0,9.33,130,11/15/2024
11/14/2024,295,c,0,7.743,125,11/15/2024
11/14/2024,283,d,0,1.503,66,11/15/2024
11/14/2024,102,e,0,3.017,35,11/15/2024
11/14/2024,287,a,1,0.632,109,11/15/2024
11/14/2024,237,c,0,9.695,161,11/15/2024
11/14/2024,161,b,0,3.303,149,11/15/2024
11/14/2024,164,d,1,7.946,91,11/15/2024
11/14/2024,139,c,0,2.648,181,11/15/2024
11/14/2024,122,e,0,9.271,139,11/15/2024
11/14/2024,263,e,1,7.53,100,11/15/2024
11/14/2024,200,b,1,1.472,25,11/15/2024
11/14/2024,83,d,0,0.898,157,11/15/2024
11/14/2024,233,d,0,6.25,45,11/15/2024
11/14/2024,121,b,0,8.929,212,11/15/2024
11/14/2024,79,a,1,6.468,19,11/15/2024
11/14/2024,196,b,0,3.227,113,11/15/2024
11/14/2024,252,b,0,1.298,97,11/15/2024
11/14/2024,149,c,1,9.207,59,11/15/2024
11/14/2024,182,b,0,8.403,154,11/15/2024
11/14/2024,129,e,1,8.218,77,11/15/2024
11/14/2024,116,d,0,3.668,204,11/15/2024
11/14/2024,292,d,0,9.236,78,11/15/2024
11/14/2024,50,a,0,5.463,206,11/15/2024
11/14/2024,209,d,1,7.56,173,11/15/2024
11/14/2024,153,d,1,9.721,150,11/15/2024
11/14/2024,253,a,1,1.774,13,11/15/2024
11/14/2024,99,d,1,8.645,10,11/15/2024
11/14/2024,162,d,0,1.426,141,11/15/2024
11/14/2024,179,d,1,8.017,219,11/15/2024
11/14/2024,59,d,1,6.254,57,11/15/2024
11/14/2024,148,b,0,8.224,144,11/15/2024
11/14/2024,267,c,1,6.232,2,11/15/2024
11/14/2024,145,e,1,1.538,207,11/15/2024
11/14/2024,115,c,1,2.866,82,11/15/2024
11/14/2024,80,e,0,3.849,53,11/15/2024
11/14/2024,286,a,0,3.975,215,11/15/2024
11/14/2024,265,c,1,9.336,110,11/15/2024
11/14/2024,155,b,0,2.592,116,11/15/2024
11/14/2024,254,b,1,5.286,2,11/15/2024
11/14/2024,147,e,0,7.794,156,11/15/2024
11/14/2024,150,b,0,5.885,11,11/15/2024
11/14/2024,133,d,1,8.312,129,11/15/2024
11/14/2024,147,a,1,0.926,18,11/15/2024
11/14/2024,238,b,0,9.788,6,11/15/2024
11/14/2024,248,e,1,4.227,159,11/15/2024
11/14/2024,215,e,0,7.887,213,11/15/2024
11/14/2024,238,a,0,4.989,114,11/15/2024
11/14/2024,279,c,1,9.036,136,11/15/2024
11/14/2024,248,a,0,3.136,24,11/15/2024
11/14/2024,196,c,0,4.973,61,11/15/2024
11/14/2024,126,a,1,1.91,127,11/15/2024
11/14/2024,228,e,0,2.786,125,11/15/2024
11/14/2024,299,c,0,4.633,116,11/15/2024
11/14/2024,185,a,0,9.717,173,11/15/2024
11/14/2024,107,d,1,6.346,110,11/15/2024
11/14/2024,25,a,0,2.134,195,11/15/2024
11/14/2024,134,d,1,8.716,113,11/15/2024
11/14/2024,139,e,1,0.066,110,11/15/2024
11/14/2024,175,a,1,4.802,141,11/15/2024
11/14/2024,77,e,0,4.408,153,11/15/2024
11/14/2024,209,b,0,9.788,184,11/15/2024
11/14/2024,146,a,1,9.982,106,11/15/2024
11/14/2024,217,a,1,9.079,153,11/15/2024
11/14/2024,36,b,0,6.894,48,11/15/2024
11/14/2024,200,a,1,1.667,186,11/15/2024
11/14/2024,289,c,1,1.197,135,11/15/2024
11/14/2024,219,a,1,8.827,220,11/15/2024
11/14/2024,282,a,1,7.784,112,11/15/2024
11/14/2024,281,a,1,1.562,217,11/15/2024
11/14/2024,273,a,1,8.604,167,11/15/2024
11/14/2024,26,d,1,6.978,205,11/15/2024
11/14/2024,79,d,1,1.668,118,11/15/2024
11/14/2024,57,c,1,4.3,119,11/15/2024
11/14/2024,190,d,0,1.168,126,11/15/2024
11/14/2024,292,d,0,7.985,207,11/15/2024
11/14/2024,238,e,1,5.333,91,11/15/2024
11/14/2024,225,a,0,5.549,166,11/15/2024
11/14/2024,171,b,1,1.526,99,11/15/2024
11/14/2024,39,e,0,2.501,169,11/15/2024
11/14/2024,280,c,1,1.763,221,11/15/2024
11/14/2024,292,b,0,5.513,102,11/15/2024
11/14/2024,161,e,0,7.592,31,11/15/2024
11/14/2024,58,c,0,4.73,183,11/15/2024
11/14/2024,47,d,0,1.625,55,11/15/2024
11/14/2024,184,d,1,5.032,88,11/15/2024
11/14/2024,44,b,1,7.351,20,11/15/2024
11/14/2024,62,c,0,9.514,111,11/15/2024
11/14/2024,140,d,0,5.995,68,11/15/2024
11/14/2024,104,a,0,5.673,86,11/15/2024
11/14/2024,276,e,1,2.836,178,11/15/2024
11/14/2024,216,d,1,6.841,2,11/15/2024
11/14/2024,128,e,1,7.415,142,11/15/2024
11/14/2024,197,b,1,3.217,147,11/15/2024
11/14/2024,216,a,0,3.488,119,11/15/2024
11/14/2024,292,b,0,2.843,2,11/15/2024
11/14/2024,99,c,0,2.842,202,11/15/2024
11/14/2024,199,d,1,5.262,17,11/15/2024
11/14/2024,178,e,0,8.739,113,11/15/2024
11/15/2024,222,a,1,2.128,111,11/16/2024
11/15/2024,86,c,1,6.795,129,11/16/2024
11/15/2024,213,c,1,3.601,145,11/16/2024
11/15/2024,248,b,0,1.707,183,11/16/2024
11/15/2024,196,c,0,8.219,211,11/16/2024
11/15/2024,147,e,0,2.788,193,11/16/2024
11/15/2024,254,d,0,9.094,55,11/16/2024
11/15/2024,239,b,1,1.608,39,11/16/2024
11/15/2024,238,c,1,6.94,144,11/16/2024
11/15/2024,254,b,1,1.586,81,11/16/2024
11/15/2024,136,a,0,7.343,171,11/16/2024
11/15/2024,29,d,1,7.629,159,11/16/2024
11/15/2024,283,a,0,5.237,168,11/16/2024
11/15/2024,150,b,0,4.835,20,11/16/2024
11/15/2024,243,b,0,7.519,106,11/16/2024
11/15/2024,38,d,0,9.092,191,11/16/2024
11/15/2024,220,d,0,5.201,172,11/16/2024
11/15/2024,272,a,1,4.791,193,11/16/2024
11/15/2024,121,b,0,2.584,93,11/16/2024
11/15/2024,66,c,1,8.351,13,11/16/2024
11/15/2024,135,d,0,3.327,104,11/16/2024
11/15/2024,129,a,0,0.587,125,11/16/2024
11/15/2024,211,e,1,6.901,118,11/16/2024
11/15/2024,243,d,0,2.856,57,11/16/2024
11/15/2024,285,e,0,4.964,130,11/16/2024
11/15/2024,197,b,0,1.84,25,11/16/2024
11/15/2024,62,a,1,2.322,174,11/16/2024
11/15/2024,150,c,0,1.233,108,11/16/2024
11/15/2024,248,d,0,3.619,202,11/16/2024
11/15/2024,207,c,1,5.011,54,11/16/2024
11/15/2024,118,e,0,9.453,142,11/16/2024
11/15/2024,222,b,0,6.105,110,11/16/2024
11/15/2024,144,d,0,3.851,22,11/16/2024
11/15/2024,299,e,0,8.311,112,11/16/2024
11/15/2024,61,e,0,6.867,96,11/16/2024
11/15/2024,213,c,1,0.504,185,11/16/2024
11/15/2024,118,a,1,2.828,204,11/16/2024
11/15/2024,260,c,1,9.103,103,11/16/2024
11/15/2024,165,c,1,8.314,88,11/16/2024
11/15/2024,292,d,0,3.628,115,11/16/2024
11/15/2024,78,a,1,1.821,36,11/16/2024
11/15/2024,199,b,1,8.188,8,11/16/2024
11/15/2024,204,b,0,6.417,35,11/16/2024
11/15/2024,265,b,0,5.72,47,11/16/2024
11/15/2024,170,d,0,0.888,94,11/16/2024
11/15/2024,75,d,0,4.23,145,11/16/2024
11/15/2024,93,e,1,9.61,16,11/16/2024
11/15/2024,51,b,1,2.054,74,11/16/2024
11/15/2024,100,b,1,2.265,181,11/16/2024
11/15/2024,272,e,1,4.276,129,11/16/2024
11/15/2024,278,b,0,4.371,97,11/16/2024
11/15/2024,238,d,0,2.152,83,11/16/2024
11/15/2024,61,a,0,6.594,190,11/16/2024
11/15/2024,212,a,1,1.605,184,11/16/2024
11/15/2024,179,a,1,1.856,202,11/16/2024
11/15/2024,115,b,1,6.721,201,11/16/2024
11/15/2024,37,e,0,3.793,145,11/16/2024
11/15/2024,66,c,0,5.863,56,11/16/2024
11/15/2024,156,e,0,2.232,127,11/16/2024
11/15/2024,257,c,1,0.656,61,11/16/2024
11/15/2024,288,d,0,2.901,111,11/16/2024
11/15/2024,263,c,0,7.959,207,11/16/2024
11/15/2024,268,b,1,5.095,79,11/16/2024
11/15/2024,190,d,1,4.654,1,11/16/2024
11/15/2024,182,a,0,0.664,162,11/16/2024
11/15/2024,198,e,1,7.951,178,11/16/2024
11/15/2024,234,b,0,1.008,50,11/16/2024
11/15/2024,146,b,1,4.758,69,11/16/2024
